subgraph id = 36
Nreal : 562
=================================
Full list of 562 members:

13	62	56	
14	58	56	
14	59	56	
14	62	56	
22	58	56	
22	59	56	
22	62	56	
23	62	57	
25	58	56	
25	62	56	
27	58	56	
27	62	56	
27	62	57	
28	62	56	
28	62	57	
29	58	56	
29	59	56	
29	62	56	
30	58	56	
30	59	56	
30	62	56	
31	58	56	
31	59	56	
31	62	56	
32	58	56	
32	59	56	
32	62	56	
33	58	56	
33	59	56	
33	62	56	
35	62	57	
36	62	57	
37	62	57	
38	58	56	
38	62	56	
38	62	57	
40	58	56	
40	59	56	
40	62	56	
41	58	56	
41	62	56	
42	62	57	
44	58	56	
44	59	56	
44	62	56	
45	59	56	
45	62	56	
46	58	56	
46	59	56	
46	62	56	
47	58	56	
47	59	56	
47	62	56	
50	59	56	
50	62	56	
50	62	57	
51	59	56	
51	62	56	
51	62	57	
52	59	56	
52	62	56	
52	62	57	
53	62	56	
55	58	56	
55	59	56	
55	62	56	
55	62	57	
5	6	59	
5	12	59	
5	13	59	
5	21	59	
5	23	59	
5	25	59	
5	27	59	
5	28	59	
5	36	59	
5	37	59	
5	38	59	
5	39	59	
5	41	59	
5	43	59	
5	53	59	
6	12	59	
6	13	59	
6	21	59	
6	23	59	
6	25	59	
6	27	59	
6	28	59	
6	36	59	
6	37	59	
6	38	59	
6	39	59	
6	41	59	
6	43	59	
6	53	59	
12	13	59	
12	21	59	
12	23	59	
12	25	59	
12	27	59	
12	28	59	
12	36	59	
12	37	59	
12	38	59	
12	39	59	
12	41	59	
12	43	59	
12	53	59	
13	14	56	
13	22	56	
13	25	56	
13	27	56	
13	28	56	
13	29	56	
13	30	56	
13	31	56	
13	32	56	
13	33	56	
13	38	56	
13	40	56	
13	41	56	
13	44	56	
13	45	56	
13	46	56	
13	47	56	
13	50	56	
13	51	56	
13	52	56	
13	53	56	
13	55	56	
13	28	58	
13	36	58	
13	37	58	
13	39	58	
13	45	58	
13	48	58	
13	49	58	
13	50	58	
13	51	58	
13	53	58	
13	21	59	
13	23	59	
13	25	59	
13	27	59	
13	28	59	
13	36	59	
13	37	59	
13	38	59	
13	39	59	
13	41	59	
13	43	59	
13	53	59	
14	22	56	
14	25	56	
14	27	56	
14	28	56	
14	29	56	
14	30	56	
14	31	56	
14	32	56	
14	33	56	
14	38	56	
14	40	56	
14	41	56	
14	44	56	
14	45	56	
14	46	56	
14	47	56	
14	50	56	
14	51	56	
14	52	56	
14	53	56	
14	55	56	
21	23	59	
21	25	59	
21	27	59	
21	28	59	
21	36	59	
21	37	59	
21	38	59	
21	39	59	
21	41	59	
21	43	59	
21	53	59	
22	25	56	
22	27	56	
22	28	56	
22	29	56	
22	30	56	
22	31	56	
22	32	56	
22	33	56	
22	38	56	
22	40	56	
22	41	56	
22	44	56	
22	45	56	
22	46	56	
22	47	56	
22	50	56	
22	51	56	
22	52	56	
22	53	56	
22	55	56	
23	27	57	
23	28	57	
23	35	57	
23	36	57	
23	37	57	
23	38	57	
23	42	57	
23	50	57	
23	51	57	
23	52	57	
23	55	57	
23	25	59	
23	27	59	
23	28	59	
23	36	59	
23	37	59	
23	38	59	
23	39	59	
23	41	59	
23	43	59	
23	53	59	
25	27	56	
25	28	56	
25	29	56	
25	30	56	
25	31	56	
25	32	56	
25	33	56	
25	38	56	
25	40	56	
25	41	56	
25	44	56	
25	45	56	
25	46	56	
25	47	56	
25	50	56	
25	51	56	
25	52	56	
25	53	56	
25	55	56	
25	27	59	
25	28	59	
25	36	59	
