subgraph id = 36
Nreal : 408
=================================
Full list of 408 members:

14	57	56	
14	59	56	
14	61	56	
14	63	56	
24	60	58	
24	61	58	
27	57	56	
27	59	56	
27	61	56	
27	63	56	
28	59	56	
28	61	56	
28	63	56	
29	57	56	
29	59	56	
29	61	56	
29	63	56	
29	60	58	
29	61	58	
35	60	58	
35	61	58	
36	59	56	
36	61	56	
36	63	56	
37	59	56	
37	61	56	
37	63	56	
37	60	58	
37	61	58	
38	60	58	
38	61	58	
40	57	56	
40	59	56	
40	61	56	
40	63	56	
40	60	58	
40	61	58	
41	57	56	
41	59	56	
41	61	56	
41	63	56	
41	60	58	
41	61	58	
44	57	56	
44	59	56	
44	61	56	
44	63	56	
45	57	56	
45	59	56	
45	61	56	
45	63	56	
45	60	58	
45	61	58	
46	57	56	
46	59	56	
46	61	56	
46	63	56	
47	59	56	
47	61	56	
47	63	56	
48	60	58	
48	61	58	
49	59	56	
49	61	56	
49	63	56	
49	60	58	
49	61	58	
50	60	58	
50	61	58	
51	59	56	
51	61	56	
51	63	56	
51	60	58	
51	61	58	
52	57	56	
52	61	56	
52	63	56	
52	60	58	
52	61	58	
53	57	56	
53	59	56	
53	61	56	
53	63	56	
53	60	58	
53	61	58	
54	57	56	
54	61	56	
54	63	56	
54	60	58	
54	61	58	
55	58	19	
55	59	19	
57	59	19	
57	59	56	
57	61	56	
59	63	56	
60	61	58	
61	63	56	
6	21	57	
6	24	57	
6	28	57	
6	35	57	
6	36	57	
6	37	57	
6	48	57	
6	49	57	
6	51	57	
6	12	59	
6	13	59	
6	24	59	
6	35	59	
6	42	59	
6	52	59	
12	13	59	
12	24	59	
12	35	59	
12	42	59	
12	52	59	
13	24	59	
13	35	59	
13	42	59	
13	52	59	
14	27	56	
14	28	56	
14	29	56	
14	36	56	
14	37	56	
14	40	56	
14	41	56	
14	44	56	
14	45	56	
14	46	56	
14	47	56	
14	49	56	
14	51	56	
14	52	56	
14	53	56	
14	54	56	
21	24	57	
21	28	57	
21	35	57	
21	36	57	
21	37	57	
21	48	57	
21	49	57	
21	51	57	
24	28	57	
24	35	57	
24	36	57	
24	37	57	
24	48	57	
24	49	57	
24	51	57	
24	29	58	
24	35	58	
24	37	58	
24	38	58	
24	40	58	
24	41	58	
24	45	58	
24	48	58	
24	49	58	
24	50	58	
24	51	58	
24	52	58	
24	53	58	
24	54	58	
24	35	59	
24	42	59	
24	52	59	
27	28	56	
27	29	56	
27	36	56	
27	37	56	
27	40	56	
27	41	56	
27	44	56	
27	45	56	
27	46	56	
27	47	56	
27	49	56	
27	51	56	
27	52	56	
27	53	56	
27	54	56	
28	29	56	
28	36	56	
28	37	56	
28	40	56	
28	41	56	
28	44	56	
28	45	56	
28	46	56	
28	47	56	
28	49	56	
28	51	56	
28	52	56	
28	53	56	
28	54	56	
28	35	57	
28	36	57	
28	37	57	
28	48	57	
28	49	57	
28	51	57	
29	36	56	
29	37	56	
29	40	56	
29	41	56	
29	44	56	
29	45	56	
29	46	56	
29	47	56	
29	49	56	
29	51	56	
29	52	56	
29	53	56	
29	54	56	
29	35	58	
29	37	58	
29	38	58	
29	40	58	
29	41	58	
29	45	58	
29	48	58	
29	49	58	
29	50	58	
29	51	58	
29	52	58	
29	53	58	
29	54	58	
35	36	57	
35	37	57	
35	48	57	
35	49	57	
35	51	57	
35	37	58	
35	38	58	
35	40	58	
35	41	58	
35	45	58	
35	48	58	
35	49	58	
35	50	58	
35	51	58	
35	52	58	
35	53	58	
35	54	58	
35	42	59	
35	52	59	
36	37	56	
36	40	56	
36	41	56	
36	44	56	
36	45	56	
36	46	56	
36	47	56	
36	49	56	
36	51	56	
36	52	56	
36	53	56	
36	54	56	
36	37	57	
36	48	57	
36	49	57	
36	51	57	
37	40	56	
37	41	56	
37	44	56	
37	45	56	
37	46	56	
37	47	56	
37	49	56	
37	51	56	
37	52	56	
37	53	56	
37	54	56	
37	48	57	
37	49	57	
37	51	57	
37	38	58	
37	40	58	
37	41	58	
37	45	58	
37	48	58	
37	49	58	
37	50	58	
37	51	58	
37	52	58	
37	53	58	
37	54	58	
38	40	58	
38	41	58	
38	45	58	
38	48	58	
38	49	58	
38	50	58	
38	51	58	
38	52	58	
38	53	58	
38	54	58	
40	41	56	
40	44	56	
40	45	56	
40	46	56	
40	47	56	
40	49	56	
40	51	56	
40	52	56	
40	53	56	
40	54	56	
40	41	58	
40	45	58	
40	48	58	
40	49	58	
40	50	58	
40	51	58	
40	52	58	
40	53	58	
40	54	58	
41	44	56	
41	45	56	
41	46	56	
41	47	56	
41	49	56	
41	51	56	
41	52	56	
41	53	56	
41	54	56	
41	45	58	
41	48	58	
41	49	58	
41	50	58	
41	51	58	
41	52	58	
41	53	58	
41	54	58	
42	52	59	
44	45	56	
44	46	56	
44	47	56	
44	49	56	
44	51	56	
44	52	56	
44	53	56	
44	54	56	
45	46	56	
45	47	56	
45	49	56	
45	51	56	
45	52	56	
45	53	56	
45	54	56	
45	48	58	
45	49	58	
45	50	58	
45	51	58	
45	52	58	
45	53	58	
45	54	58	
46	47	56	
46	49	56	
46	51	56	
46	52	56	
46	53	56	
46	54	56	
47	49	56	
47	51	56	
47	52	56	
47	53	56	
47	54	56	
48	49	57	
48	51	57	
48	49	58	
48	50	58	
48	51	58	
48	52	58	
48	53	58	
48	54	58	
49	50	55	
49	51	55	
49	51	56	
49	52	56	
49	53	56	
49	54	56	
49	51	57	
49	50	58	
49	51	58	
49	52	58	
49	53	58	
49	54	58	
50	51	55	
50	51	58	
50	52	58	
50	53	58	
50	54	58	
51	52	56	
51	53	56	
51	54	56	
51	52	58	
51	53	58	
51	54	58	
52	53	56	
52	54	56	
52	53	58	
52	54	58	
53	54	56	
53	54	58	

